Gmt time,Open,High,Low,Close,Volume
07.04.2019 21:00:00.000,288.068,288.887,287.348,288.797,254.7655
08.04.2019 21:00:00.000,287.678,288.058,286.687,287.277,318.4846
09.04.2019 21:00:00.000,287.757,288.368,287.298,288.277,331.5928
10.04.2019 21:00:00.000,288.778,288.808,287.557,288.197,294.2038
11.04.2019 21:00:00.000,289.988,290.457,289.238,290.167,295.04729999999995
12.04.2019 21:00:00.000,290.167,290.167,290.167,290.167,0
13.04.2019 21:00:00.000,290.167,290.167,290.167,290.167,0
14.04.2019 21:00:00.000,290.228,290.328,289.057,289.968,252.86049999999997
15.04.2019 21:00:00.000,290.928,290.988,289.487,290.168,309.9136
16.04.2019 21:00:00.000,291.378,291.408,288.977,289.458,311.51809999999995
17.04.2019 21:00:00.000,290.098,290.298,288.638,290.007,276.0928
18.04.2019 21:00:00.000,290.007,290.007,290.007,290.007,0
19.04.2019 21:00:00.000,290.007,290.007,290.007,290.007,0
20.04.2019 21:00:00.000,290.007,290.007,290.007,290.007,0
21.04.2019 21:00:00.000,289.127,290.418,289.047,290.297,218.2441
22.04.2019 21:00:00.000,290.657,293.118,290.407,292.838,269.8684
23.04.2019 21:00:00.000,292.748,293.138,292.057,292.217,259.8927
24.04.2019 21:00:00.000,292.108,292.758,290.697,292.048,312.9812
25.04.2019 21:00:00.000,292.077,293.468,291.227,293.428,265.8886
26.04.2019 21:00:00.000,293.428,293.428,293.428,293.428,0
27.04.2019 21:00:00.000,293.428,293.428,293.428,293.428,0
28.04.2019 21:00:00.000,293.498,294.428,293.397,293.787,253.11069999999998
29.04.2019 21:00:00.000,293.468,294.318,291.907,293.957,305.35
30.04.2019 21:00:00.000,294.698,294.918,291.788,291.807,252.1078
01.05.2019 21:00:00.000,291.648,292.678,289.527,291.248,330.70230000000004
02.05.2019 21:00:00.000,292.798,294.318,292.557,294.017,257.7443
03.05.2019 21:00:00.000,294.017,294.017,294.017,294.017,0
04.05.2019 21:00:00.000,294.017,294.017,294.017,294.017,0
05.05.2019 21:00:00.000,289.218,293.288,288.908,292.847,325.9262
06.05.2019 21:00:00.000,290.108,290.788,285.797,288.007,446.7026000000001
07.05.2019 21:00:00.000,287.537,289.388,286.857,287.558,289.9565
08.05.2019 21:00:00.000,285.218,287.308,283.287,286.745,383.2657
09.05.2019 21:00:00.000,285.608,288.918,282.287,288.018,369.44700000000006
10.05.2019 21:00:00.000,288.018,288.018,288.018,288.018,0
11.05.2019 21:00:00.000,288.018,288.018,288.018,288.018,0
12.05.2019 21:00:00.000,282.388,283.468,279.917,280.948,407.66519999999997
13.05.2019 21:00:00.000,282.007,285.078,281.827,283.301,276.93739999999997
14.05.2019 21:00:00.000,281.567,285.748,281.347,285.048,271.22709999999995
15.05.2019 21:00:00.000,285.778,289.188,285.747,287.627,267.1057
16.05.2019 21:00:00.000,285.107,288.578,285.098,285.878,341.0734
17.05.2019 21:00:00.000,285.878,285.878,285.878,285.878,0
18.05.2019 21:00:00.000,285.878,285.878,285.878,285.878,0
19.05.2019 21:00:00.000,284.047,285.408,283.107,283.957,313.7246
20.05.2019 21:00:00.000,285.778,286.908,285.528,286.468,240.9326
21.05.2019 21:00:00.000,285.417,286.628,285.087,285.628,248.3867
22.05.2019 21:00:00.000,283.188,283.188,280.567,282.277,371.0488
23.05.2019 21:00:00.000,283.708,284.168,282.077,282.778,241.7005
24.05.2019 21:00:00.000,282.778,282.778,282.778,282.778,0
25.05.2019 21:00:00.000,282.778,282.778,282.778,282.778,0
26.05.2019 21:00:00.000,282.778,282.778,282.778,282.778,0
27.05.2019 21:00:00.000,283.068,284.128,280.227,280.227,280.5404
28.05.2019 21:00:00.000,278.898,279.328,276.698,278.327,349.2103
29.05.2019 21:00:00.000,279.078,280.018,277.787,278.998,278.43519999999995
30.05.2019 21:00:00.000,276.187,277.098,275.227,275.377,304.5433
31.05.2019 21:00:00.000,275.377,275.377,275.377,275.377,0
01.06.2019 21:00:00.000,275.377,275.377,275.377,275.377,0
02.06.2019 21:00:00.000,275.288,276.528,273.068,274.548,401.9645
03.06.2019 21:00:00.000,277.077,280.658,276.597,280.517,299.4367
04.06.2019 21:00:00.000,282.288,282.968,280.288,282.888,281.04519999999997
05.06.2019 21:00:00.000,283.258,285.528,282.557,284.728,270.5585
06.06.2019 21:00:00.000,285.917,288.828,285.727,287.617,270.4103
07.06.2019 21:00:00.000,287.617,287.617,287.617,287.617,0
08.06.2019 21:00:00.000,287.617,287.617,287.617,287.617,0
09.06.2019 21:00:00.000,289.317,290.798,288.858,288.918,248.5703
10.06.2019 21:00:00.000,290.947,291.378,288.167,288.887,315.94339999999994
11.06.2019 21:00:00.000,288.628,289.248,287.797,288.348,257.2793
12.06.2019 21:00:00.000,289.388,289.958,288.607,289.618,284.0469
13.06.2019 21:00:00.000,289.238,289.908,288.387,289.157,223.7084
14.06.2019 21:00:00.000,289.157,289.157,289.157,289.157,0
15.06.2019 21:00:00.000,289.157,289.157,289.157,289.157,0
16.06.2019 21:00:00.000,289.488,290.198,289.167,289.416,208.51440000000002
17.06.2019 21:00:00.000,291.328,293.527,290.977,292.278,260.7659
18.06.2019 21:00:00.000,292.507,293.638,291.488,293.047,252.8143
19.06.2019 21:00:00.000,296.018,296.288,293.597,295.838,301.3426
20.06.2019 21:00:00.000,294.088,295.498,293.748,294.108,256.7034
21.06.2019 21:00:00.000,294.108,294.108,294.108,294.108,0
22.06.2019 21:00:00.000,294.108,294.108,294.108,294.108,0
23.06.2019 21:00:00.000,294.198,294.558,293.458,293.618,231.35809999999998
24.06.2019 21:00:00.000,293.667,293.708,290.618,290.777,282.2807
25.06.2019 21:00:00.000,291.718,292.288,290.327,290.447,262.4891
26.06.2019 21:00:00.000,291.297,292.038,290.918,291.518,193.05790000000005
27.06.2019 21:00:00.000,292.558,293.538,292.007,293.088,262.8786
28.06.2019 21:00:00.000,293.088,293.088,293.088,293.088,0
29.06.2019 21:00:00.000,293.088,293.088,293.088,293.088,0
30.06.2019 21:00:00.000,296.647,296.888,294.317,295.568,258.3175
01.07.2019 21:00:00.000,295.578,296.468,294.677,296.447,224.8187
02.07.2019 21:00:00.000,297.168,298.908,296.998,298.687,143.1613
03.07.2019 21:00:00.000,298.687,298.687,298.687,298.687,0
04.07.2019 21:00:00.000,297.418,298.618,296.008,298.347,229.14439999999996
05.07.2019 21:00:00.000,298.347,298.347,298.347,298.347,0
06.07.2019 21:00:00.000,298.347,298.347,298.347,298.347,0
07.07.2019 21:00:00.000,296.998,297.328,296.227,296.828,229.06799999999998
08.07.2019 21:00:00.000,295.528,297.498,295.467,297.248,227.2851
09.07.2019 21:00:00.000,298.358,299.638,297.767,298.588,295.48089999999996
10.07.2019 21:00:00.000,299.298,299.568,298.187,299.278,263.7486
11.07.2019 21:00:00.000,299.828,300.717,299.497,300.648,487.5526
12.07.2019 21:00:00.000,300.648,300.648,300.648,300.648,0
13.07.2019 21:00:00.000,300.648,300.648,300.648,300.648,0
14.07.2019 21:00:00.000,301.077,301.098,300.207,300.738,280.6909
15.07.2019 21:00:00.000,300.628,300.858,299.428,299.707,277.4654
16.07.2019 21:00:00.000,299.727,299.908,297.748,297.748,307.183
17.07.2019 21:00:00.000,297.177,299.228,296.687,298.838,328.77419999999995
18.07.2019 21:00:00.000,299.998,300.028,296.968,297.097,324.7984
19.07.2019 21:00:00.000,297.097,297.097,297.097,297.097,0
20.07.2019 21:00:00.000,297.097,297.097,297.097,297.097,0
21.07.2019 21:00:00.000,297.597,298.478,297.018,297.887,271.0506
22.07.2019 21:00:00.000,299.128,300.007,298.208,299.958,267.05960000000005
23.07.2019 21:00:00.000,299.158,301.388,299.067,301.358,285.0786
24.07.2019 21:00:00.000,300.928,300.968,299.097,299.958,297.07869999999997
25.07.2019 21:00:00.000,300.728,302.211,300.607,301.988,276.132
26.07.2019 21:00:00.000,301.988,301.988,301.988,301.988,0
27.07.2019 21:00:00.000,301.988,301.988,301.988,301.988,0
28.07.2019 21:00:00.000,301.838,301.908,300.837,301.461,235.59940000000003
29.07.2019 21:00:00.000,299.868,301.148,299.478,300.788,283.528
30.07.2019 21:00:00.000,300.948,301.178,295.188,297.457,321.97839999999997
31.07.2019 21:00:00.000,297.577,300.848,293.947,294.847,444.4635
01.08.2019 21:00:00.000,293.837,294.088,290.887,292.598,416.2207
02.08.2019 21:00:00.000,292.598,292.598,292.598,292.598,0
03.08.2019 21:00:00.000,292.598,292.598,292.598,292.598,0
04.08.2019 21:00:00.000,288.048,288.187,281.707,283.987,492.81699999999995
05.08.2019 21:00:00.000,285.868,288.008,284.258,287.767,432.40999999999997
06.08.2019 21:00:00.000,284.378,288.808,282.048,288.008,473.02899999999994
07.08.2019 21:00:00.000,289.588,293.537,288.997,293.528,345.3303
08.08.2019 21:00:00.000,292.538,293.228,289.631,291.598,353.9363
09.08.2019 21:00:00.000,291.598,291.598,291.598,291.598,0
10.08.2019 21:00:00.000,291.598,291.598,291.598,291.598,0
11.08.2019 21:00:00.000,289.828,290.538,286.998,288.068,349.7505
12.08.2019 21:00:00.000,287.717,294.128,287.347,292.428,381.17949999999996
13.08.2019 21:00:00.000,288.058,288.727,283.747,283.858,499.17330000000004
14.08.2019 21:00:00.000,284.798,285.617,282.378,284.648,516.0416
15.08.2019 21:00:00.000,286.428,289.309,286.418,288.792,318.78589999999997
16.08.2019 21:00:00.000,288.792,288.792,288.792,288.792,0
17.08.2019 21:00:00.000,288.792,288.792,288.792,288.792,0
18.08.2019 21:00:00.000,292.158,293.068,291.437,292.307,245.65210000000002
19.08.2019 21:00:00.000,291.778,292.338,289.937,290.048,251.239
20.08.2019 21:00:00.000,292.437,292.848,291.707,292.418,75.3879
21.08.2019 21:00:00.000,293.228,293.908,290.387,292.338,75.5907
22.08.2019 21:00:00.000,290.908,292.738,283.467,284.837,276.5769
23.08.2019 21:00:00.000,284.837,284.837,284.837,284.837,0
24.08.2019 21:00:00.000,284.837,284.837,284.837,284.837,0
25.08.2019 21:00:00.000,287.248,287.967,285.587,287.967,74.1943
26.08.2019 21:00:00.000,289.517,289.938,286.048,286.838,68.5101
27.08.2019 21:00:00.000,286.128,289.058,285.247,288.838,82.588
28.08.2019 21:00:00.000,291.717,293.148,290.608,292.537,307.95349999999996
29.08.2019 21:00:00.000,294.128,294.208,291.427,292.487,258.9028
30.08.2019 21:00:00.000,292.487,292.487,292.487,292.487,0
31.08.2019 21:00:00.000,292.487,292.487,292.487,292.487,0
01.09.2019 21:00:00.000,292.487,292.487,292.487,292.487,0
02.09.2019 21:00:00.000,290.547,291.578,289.248,290.838,108.4607
03.09.2019 21:00:00.000,293.128,294.047,292.297,293.948,101.4965
04.09.2019 21:00:00.000,296.768,298.818,296.638,297.797,107.0999
05.09.2019 21:00:00.000,298.177,298.748,297.408,298.158,106.39509999999999
06.09.2019 21:00:00.000,298.158,298.158,298.158,298.158,0
07.09.2019 21:00:00.000,298.158,298.158,298.158,298.158,0
08.09.2019 21:00:00.000,299.118,299.208,297.148,298.178,124.60410000000002
09.09.2019 21:00:00.000,297.338,298.138,295.967,298.138,138.76600000000002
10.09.2019 21:00:00.000,298.448,300.328,297.738,300.288,114.02520000000001
11.09.2019 21:00:00.000,301.228,302.418,300.407,301.328,115.4524
12.09.2019 21:00:00.000,301.758,302.158,300.667,301.048,105.97109999999999
13.09.2019 21:00:00.000,301.048,301.048,301.048,301.048,0
14.09.2019 21:00:00.000,301.048,301.048,301.048,301.048,0
15.09.2019 21:00:00.000,299.798,300.638,299.448,300.137,116.89980000000001
16.09.2019 21:00:00.000,299.898,301.008,299.747,300.928,106.93570000000001
17.09.2019 21:00:00.000,300.187,301.218,298.237,301.098,100.49400000000001
18.09.2019 21:00:00.000,301.518,302.618,300.707,301.018,108.6939
19.09.2019 21:00:00.000,300.347,300.668,297.398,298.088,113.31340000000002
20.09.2019 21:00:00.000,298.088,298.088,298.088,298.088,0
21.09.2019 21:00:00.000,298.088,298.088,298.088,298.088,0
22.09.2019 21:00:00.000,297.547,298.978,297.268,298.278,94.13390000000001
23.09.2019 21:00:00.000,299.378,299.828,294.807,295.808,154.13299999999998
24.09.2019 21:00:00.000,295.927,298.088,294.327,297.577,131.3031
25.09.2019 21:00:00.000,297.637,297.838,295.438,296.928,124.0377
26.09.2019 21:00:00.000,297.827,297.938,293.677,295.347,161.3689
27.09.2019 21:00:00.000,295.347,295.347,295.347,295.347,0
28.09.2019 21:00:00.000,295.347,295.347,295.347,295.347,0
29.09.2019 21:00:00.000,295.928,297.538,295.907,296.827,107.47080000000001
30.09.2019 21:00:00.000,297.718,298.448,292.997,293.128,136.4347
01.10.2019 21:00:00.000,291.497,291.497,286.627,288.058,169.1553
02.10.2019 21:00:00.000,287.788,290.388,284.817,290.368,155.09429999999998
03.10.2019 21:00:00.000,291.137,294.618,291.097,294.348,126.03479999999999
04.10.2019 21:00:00.000,294.348,294.348,294.348,294.348,0
05.10.2019 21:00:00.000,294.348,294.348,294.348,294.348,0
06.10.2019 21:00:00.000,293.458,295.248,292.757,293.028,133.5832
07.10.2019 21:00:00.000,291.018,291.838,288.478,288.498,162.2164
08.10.2019 21:00:00.000,290.708,292.288,290.048,291.258,118.43350000000001
09.10.2019 21:00:00.000,291.137,294.208,290.978,293.148,129.78109999999998
10.10.2019 21:00:00.000,296.238,298.708,296.138,296.267,118.0097
11.10.2019 21:00:00.000,296.267,296.267,296.267,296.267,0
12.10.2019 21:00:00.000,296.267,296.267,296.267,296.267,0
13.10.2019 21:00:00.000,295.898,296.658,295.557,295.998,100.26840000000003
14.10.2019 21:00:00.000,297.057,299.688,296.957,298.878,98.77850000000001
15.10.2019 21:00:00.000,298.338,299.158,297.908,298.428,103.3227
16.10.2019 21:00:00.000,299.677,300.228,298.507,299.258,117.49330000000002
17.10.2019 21:00:00.000,298.658,299.388,296.988,297.998,125.16329999999999
18.10.2019 21:00:00.000,297.998,297.998,297.998,297.998,0
19.10.2019 21:00:00.000,297.998,297.998,297.998,297.998,0
20.10.2019 21:00:00.000,299.428,300.197,298.928,300.018,86.83930000000001
21.10.2019 21:00:00.000,300.558,300.888,298.907,299.027,114.4537
22.10.2019 21:00:00.000,298.708,299.928,298.488,299.858,108.0368
23.10.2019 21:00:00.000,300.887,301.058,299.457,300.388,74.47129999999999
24.10.2019 21:00:00.000,299.718,302.188,299.677,301.558,99.87190000000001
25.10.2019 21:00:00.000,301.558,301.558,301.558,301.558,0
26.10.2019 21:00:00.000,301.558,301.558,301.558,301.558,0
27.10.2019 21:00:00.000,302.897,303.838,302.897,303.317,88.0487
28.10.2019 21:00:00.000,302.988,304.198,302.848,303.187,100.6566
29.10.2019 21:00:00.000,303.388,304.488,302.097,304.118,99.054
30.10.2019 21:00:00.000,304.108,304.108,301.727,303.278,115.1992
31.10.2019 21:00:00.000,304.888,306.148,304.737,306.138,82.5937
01.11.2019 21:00:00.000,306.138,306.138,306.138,306.138,0
02.11.2019 21:00:00.000,306.138,306.138,306.138,306.138,0
03.11.2019 22:00:00.000,307.848,307.988,306.947,307.338,90.70770000000002
04.11.2019 22:00:00.000,307.498,307.898,306.707,306.998,93.53150000000001
05.11.2019 22:00:00.000,307.008,307.328,306.048,307.148,96.812
06.11.2019 22:00:00.000,308.577,309.438,307.648,308.217,98.96060000000001
07.11.2019 22:00:00.000,307.798,308.958,307.018,308.917,82.9593
08.11.2019 22:00:00.000,308.917,308.917,308.917,308.917,0
09.11.2019 22:00:00.000,308.917,308.917,308.917,308.917,0
10.11.2019 22:00:00.000,307.408,308.528,307.258,308.398,75.2881
11.11.2019 22:00:00.000,308.707,309.978,308.138,308.928,99.2933
12.11.2019 22:00:00.000,307.888,309.538,307.657,309.098,105.6955
13.11.2019 22:00:00.000,308.778,309.628,308.067,309.538,94.50499999999998
14.11.2019 22:00:00.000,311.007,311.818,310.257,311.798,83.4649
15.11.2019 22:00:00.000,311.798,311.798,311.798,311.798,0
16.11.2019 22:00:00.000,311.798,311.798,311.798,311.798,0
17.11.2019 22:00:00.000,311.528,312.268,311.027,311.978,85.2319
18.11.2019 22:00:00.000,312.658,312.678,311.207,311.857,96.90809999999999
19.11.2019 22:00:00.000,311.278,311.808,309.047,310.708,119.30850000000001
20.11.2019 22:00:00.000,310.848,310.988,309.377,310.298,116.1967
21.11.2019 22:00:00.000,311.067,311.227,309.827,310.947,93.5273
22.11.2019 22:00:00.000,310.947,310.947,310.947,310.947,0
23.11.2019 22:00:00.000,310.947,310.947,310.947,310.947,0
24.11.2019 22:00:00.000,311.958,313.358,311.958,313.278,73.1534
25.11.2019 22:00:00.000,313.427,314.268,313.047,314.017,84.655
26.11.2019 22:00:00.000,314.638,315.467,314.357,315.438,79.5771
27.11.2019 22:00:00.000,315.438,315.438,315.438,315.438,0
28.11.2019 22:00:00.000,314.858,315.118,314.057,314.428,51.777300000000004
29.11.2019 22:00:00.000,314.428,314.428,314.428,314.428,0
30.11.2019 22:00:00.000,314.428,314.428,314.428,314.428,0
01.12.2019 22:00:00.000,314.578,314.638,311.157,311.608,133.9771
02.12.2019 22:00:00.000,308.618,309.628,307.127,309.428,145.2716
03.12.2019 22:00:00.000,310.658,312.108,310.307,311.417,105.29690000000001
04.12.2019 22:00:00.000,312.208,312.218,310.568,312.048,116.73339999999999
05.12.2019 22:00:00.000,314.088,315.298,314.088,314.808,76.7677
06.12.2019 22:00:00.000,314.808,314.808,314.808,314.808,0
07.12.2019 22:00:00.000,314.808,314.808,314.808,314.808,0
08.12.2019 22:00:00.000,314.398,315.168,313.787,313.847,88.5915
09.12.2019 22:00:00.000,313.808,314.538,312.798,313.548,111.264
10.12.2019 22:00:00.000,314.018,314.688,313.578,314.398,101.81099999999999
11.12.2019 22:00:00.000,314.408,317.978,314.157,317.058,149.5334
12.12.2019 22:00:00.000,316.848,318.658,316.008,317.258,128.5537
13.12.2019 22:00:00.000,317.258,317.258,317.258,317.258,0
14.12.2019 22:00:00.000,317.258,317.258,317.258,317.258,0
15.12.2019 22:00:00.000,319.168,320.138,319.167,319.507,70.4744
16.12.2019 22:00:00.000,319.807,320.238,319.497,319.518,82.9088
17.12.2019 22:00:00.000,319.987,320.248,319.527,319.567,82.56020000000001
18.12.2019 22:00:00.000,319.778,320.968,319.728,320.898,77.7005
19.12.2019 22:00:00.000,320.468,321.438,320.378,320.848,83.1918
20.12.2019 22:00:00.000,320.848,320.848,320.848,320.848,0
21.12.2019 22:00:00.000,320.848,320.848,320.848,320.848,0
22.12.2019 22:00:00.000,321.568,321.638,321.048,321.228,73.7355
23.12.2019 22:00:00.000,321.458,321.498,320.897,321.238,41.6211
24.12.2019 22:00:00.000,321.238,321.238,321.238,321.238,0
25.12.2019 22:00:00.000,321.618,322.908,321.608,322.908,64.85679999999999
26.12.2019 22:00:00.000,323.738,323.768,322.278,322.838,95.64949999999999
27.12.2019 22:00:00.000,322.838,322.838,322.838,322.838,0
28.12.2019 22:00:00.000,322.838,322.838,322.838,322.838,0
29.12.2019 22:00:00.000,322.957,323.078,320.537,321.158,110.17320000000001
30.12.2019 22:00:00.000,320.508,322.117,320.137,321.998,104.8217
31.12.2019 22:00:00.000,321.998,321.998,321.998,321.998,0
01.01.2020 22:00:00.000,323.458,324.788,322.528,324.788,85.03139999999999
02.01.2020 22:00:00.000,321.107,323.638,321.057,322.578,130.0239
03.01.2020 22:00:00.000,322.578,322.578,322.578,322.578,0
04.01.2020 22:00:00.000,322.578,322.578,322.578,322.578,0
05.01.2020 22:00:00.000,320.457,323.728,320.357,323.588,123.84559999999999
06.01.2020 22:00:00.000,322.988,323.528,322.228,322.787,130.7361
07.01.2020 22:00:00.000,322.928,325.768,322.657,324.367,141.8878
08.01.2020 22:00:00.000,326.147,326.728,325.507,326.598,129.4827
09.01.2020 22:00:00.000,327.278,327.448,325.197,325.668,127.00540000000001
10.01.2020 22:00:00.000,325.668,325.668,325.668,325.668,0
11.01.2020 22:00:00.000,325.668,325.668,325.668,325.668,0
12.01.2020 22:00:00.000,326.388,327.938,325.908,327.928,101.894
13.01.2020 22:00:00.000,327.448,328.598,326.837,327.458,135.8395
14.01.2020 22:00:00.000,327.327,329.008,327.247,328.138,138.0418
15.01.2020 22:00:00.000,329.668,330.898,329.437,330.878,109.2605
16.01.2020 22:00:00.000,331.678,332.168,331.058,332.028,103.18710000000002
17.01.2020 22:00:00.000,332.028,332.028,332.028,332.028,0
18.01.2020 22:00:00.000,332.028,332.028,332.028,332.028,0
19.01.2020 22:00:00.000,332.028,332.028,332.028,332.028,0
20.01.2020 22:00:00.000,330.888,332.168,330.818,331.278,121.82690000000001
21.01.2020 22:00:00.000,332.218,332.938,331.167,331.398,122.9659
22.01.2020 22:00:00.000,330.618,331.898,329.407,331.737,135.5172
23.01.2020 22:00:00.000,332.408,332.508,327.357,328.758,193.64870000000002
24.01.2020 22:00:00.000,328.758,328.758,328.758,328.758,0
25.01.2020 22:00:00.000,328.758,328.758,328.758,328.758,0
26.01.2020 22:00:00.000,323.017,325.118,322.667,323.498,175.1197
27.01.2020 22:00:00.000,325.037,327.838,324.537,326.868,141.9952
28.01.2020 22:00:00.000,328.348,328.607,326.378,326.607,151.7825
29.01.2020 22:00:00.000,324.308,327.898,323.538,327.657,182.691
30.01.2020 22:00:00.000,326.938,327.158,320.737,321.788,224.099
31.01.2020 22:00:00.000,321.788,321.788,321.788,321.788,0
01.02.2020 22:00:00.000,321.788,321.788,321.788,321.788,0
02.02.2020 22:00:00.000,323.347,326.148,323.217,324.158,165.16559999999998
03.02.2020 22:00:00.000,328.068,329.998,327.708,329.068,133.2724
04.02.2020 22:00:00.000,332.248,333.077,330.658,332.808,156.10569999999998
05.02.2020 22:00:00.000,333.908,334.178,332.788,333.918,149.0515
06.02.2020 22:00:00.000,332.818,333.597,331.598,332.178,143.4358
07.02.2020 22:00:00.000,332.178,332.178,332.178,332.178,0
08.02.2020 22:00:00.000,332.178,332.178,332.178,332.178,0
09.02.2020 22:00:00.000,331.198,334.668,331.188,334.667,125.17430000000002
10.02.2020 22:00:00.000,336.148,337.008,334.737,335.278,142.31199999999998
11.02.2020 22:00:00.000,336.807,337.638,336.418,337.408,129.2132
12.02.2020 22:00:00.000,335.848,338.108,335.568,337.018,151.6946
13.02.2020 22:00:00.000,337.447,337.708,336.188,337.538,119.95600000000002
14.02.2020 22:00:00.000,337.538,337.538,337.538,337.538,0
15.02.2020 22:00:00.000,337.538,337.538,337.538,337.538,0
16.02.2020 22:00:00.000,337.538,337.538,337.538,337.538,0
17.02.2020 22:00:00.000,336.508,337.158,335.207,336.708,128.52660000000003
18.02.2020 22:00:00.000,337.758,339.058,337.477,338.338,103.818
19.02.2020 22:00:00.000,337.718,338.628,333.678,336.958,177.3547
20.02.2020 22:00:00.000,335.468,335.788,332.577,333.457,185.64499999999998
21.02.2020 22:00:00.000,333.457,333.457,333.457,333.457,0
22.02.2020 22:00:00.000,333.457,333.457,333.457,333.457,0
23.02.2020 22:00:00.000,323.128,325.838,321.237,322.468,232.18869999999998
24.02.2020 22:00:00.000,323.917,324.588,311.687,312.757,272.9597
25.02.2020 22:00:00.000,314.128,318.098,310.698,311.408,293.0346
26.02.2020 22:00:00.000,305.427,309.628,297.657,297.657,307.1983
27.02.2020 22:00:00.000,288.688,296.088,285.518,295.098,327.6885
28.02.2020 22:00:00.000,295.098,295.098,295.098,295.098,0
29.02.2020 22:00:00.000,295.098,295.098,295.098,295.098,0
01.03.2020 22:00:00.000,298.217,309.087,294.457,309.087,289.9528
02.03.2020 22:00:00.000,309.468,313.787,297.567,300.078,351.0508
03.03.2020 22:00:00.000,306.037,313.078,303.328,312.828,276.1463
04.03.2020 22:00:00.000,304.958,308.448,300.008,302.518,294.543
05.03.2020 22:00:00.000,293.138,298.768,290.228,297.308,322.7034
06.03.2020 22:00:00.000,297.308,297.308,297.308,297.308,0
07.03.2020 22:00:00.000,297.308,297.308,297.308,297.308,0
08.03.2020 21:00:00.000,275.210,284.128,273.457,274.418,303.2047
09.03.2020 21:00:00.000,284.488,288.338,273.487,288.308,285.73269999999997
10.03.2020 21:00:00.000,280.647,281.907,270.888,274.387,291.87480000000005
11.03.2020 21:00:00.000,255.898,266.638,247.868,247.938,338.33090000000004
12.03.2020 21:00:00.000,262.558,271.048,249.567,270.658,287.4817
13.03.2020 21:00:00.000,270.658,270.658,270.658,270.658,0
14.03.2020 21:00:00.000,270.658,270.658,270.658,270.658,0
15.03.2020 21:00:00.000,241.167,256.878,237.347,239.988,263.0895
16.03.2020 21:00:00.000,244.928,255.978,237.018,253.657,323.7395
17.03.2020 21:00:00.000,236.127,246.018,228.038,241.008,313.0613
18.03.2020 21:00:00.000,239.058,247.368,232.227,241.548,333.3507
19.03.2020 21:00:00.000,242.427,244.468,228.607,229.438,350.0884
20.03.2020 21:00:00.000,229.438,229.438,229.438,229.438,0
21.03.2020 21:00:00.000,229.438,229.438,229.438,229.438,0
22.03.2020 21:00:00.000,228.078,229.368,218.247,222.727,359.9532
23.03.2020 21:00:00.000,233.787,244.088,233.787,243.728,338.1149
24.03.2020 21:00:00.000,244.858,256.328,239.747,246.718,345.2535
25.03.2020 21:00:00.000,249.457,262.788,248.968,261.618,328.8209
26.03.2020 21:00:00.000,253.168,260.797,251.017,253.358,308.9913
27.03.2020 21:00:00.000,253.358,253.358,253.358,253.358,0
28.03.2020 21:00:00.000,253.358,253.358,253.358,253.358,0
29.03.2020 21:00:00.000,255.658,262.378,253.527,261.707,309.8819
30.03.2020 21:00:00.000,260.587,263.308,256.217,257.568,353.84459999999996
31.03.2020 21:00:00.000,247.918,251.428,243.877,246.147,321.8436
01.04.2020 21:00:00.000,245.187,252.648,244.587,251.897,375.32320000000004
02.04.2020 21:00:00.000,250.737,253.308,245.218,248.118,295.53950000000003
03.04.2020 21:00:00.000,248.118,248.118,248.118,248.118,0
04.04.2020 21:00:00.000,248.118,248.118,248.118,248.118,0
05.04.2020 21:00:00.000,257.828,266.958,256.708,264.988,167.29090000000002
06.04.2020 21:00:00.000,274.177,274.978,264.907,265.077,224.04859999999996
07.04.2020 21:00:00.000,267.878,275.388,265.548,274.178,326.8858
08.04.2020 21:00:00.000,277.538,281.188,275.467,278.138,347.19100000000003
09.04.2020 21:00:00.000,278.138,278.138,278.138,278.138,0
10.04.2020 21:00:00.000,278.138,278.138,278.138,278.138,0
11.04.2020 21:00:00.000,278.138,278.138,278.138,278.138,0
12.04.2020 21:00:00.000,277.108,277.408,271.407,275.468,174.7335
13.04.2020 21:00:00.000,280.928,284.648,279.898,283.798,165.08360000000002
14.04.2020 21:00:00.000,277.518,279.568,275.438,277.858,184.1331
15.04.2020 21:00:00.000,279.088,280.008,275.737,279.128,177.5337
16.04.2020 21:00:00.000,285.347,287.288,282.387,286.768,165.34680000000003
17.04.2020 21:00:00.000,286.768,286.768,286.768,286.768,0
18.04.2020 21:00:00.000,286.768,286.768,286.768,286.768,0
19.04.2020 21:00:00.000,282.547,286.288,281.328,281.567,169.50060000000002
20.04.2020 21:00:00.000,276.637,278.018,272.128,272.957,268.36469999999997
21.04.2020 21:00:00.000,278.307,280.948,276.907,279.178,245.9031
22.04.2020 21:00:00.000,280.457,283.918,278.747,279.058,291.5408
23.04.2020 21:00:00.000,280.717,283.678,278.497,283.037,257.41389999999996
24.04.2020 21:00:00.000,283.037,283.037,283.037,283.037,0
25.04.2020 21:00:00.000,283.037,283.037,283.037,283.037,0
26.04.2020 21:00:00.000,285.077,288.257,284.607,287.107,239.02280000000002
27.04.2020 21:00:00.000,291.018,291.388,285.397,285.768,268.9625
28.04.2020 21:00:00.000,291.497,294.868,290.408,293.187,268.27500000000003
29.04.2020 21:00:00.000,291.698,292.228,288.577,290.277,288.3096
30.04.2020 21:00:00.000,285.277,286.018,281.527,282.697,291.50949999999995
